policy,OrderedDict([('log_std', tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0.])), ('mlp_extractor.shared_net.0.weight', tensor([[ 2.3574e-01, -2.0743e-01,  3.6761e-01],
        [-2.9186e-01,  1.2836e-01,  4.1035e-02],
        [ 1.8497e-01,  1.6620e-01,  3.0255e-01],
        [-1.3323e-02,  1.9342e-01,  1.8259e-02],
        [-6.3512e-02,  1.5171e-01, -3.1554e-01],
        [ 2.9629e-01,  2.2995e-02,  8.2025e-02],
        [-8.7611e-02, -4.0002e-01,  2.9026e-01],
        [-3.1272e-01,  1.7822e-01, -1.2636e-01],
        [ 1.4104e-04,  4.6714e-01, -1.3463e-01],
        [ 2.3107e-01,  2.0173e-01,  3.1177e-02],
        [ 4.8327e-01,  5.2404e-01, -9.9834e-02],
        [ 4.0227e-02,  5.4147e-01,  3.0153e-02],
        [ 1.7974e-01,  1.1022e-01, -3.8039e-01],
        [-2.9377e-01, -2.4892e-01, -4.5504e-01],
        [-2.1052e-01,  2.4885e-01,  4.2022e-02],
        [-1.2635e-01, -4.6470e-01,  3.6350e-01],
        [-1.1924e-01,  1.0777e-01, -3.0084e-01],
        [-2.5948e-02,  2.2132e-01,  4.9213e-01],
        [-2.5313e-01,  1.6544e-01,  2.0500e-01],
        [-7.4619e-02, -2.6331e-01, -4.3480e-01],
        [-5.2159e-03,  1.8866e-01, -1.9131e-01],
        [ 4.9475e-01,  1.0017e-01,  1.9250e-01],
        [ 2.9244e-01, -1.1858e-01,  9.8553e-02],
        [ 3.3077e-01, -3.9209e-02,  7.4725e-02],
        [ 2.0399e-01, -2.1862e-01, -1.6312e-01],
        [ 9.0520e-02, -2.2704e-01, -4.1677e-02],
        [-3.8112e-01,  5.9872e-02,  4.5488e-01],
        [-2.0450e-01, -4.1335e-02, -1.5970e-01],
        [ 4.2764e-01, -1.5536e-01,  1.9246e-02],
        [ 2.8447e-02, -1.4653e-01,  4.4175e-02],
        [ 4.5079e-01, -3.3523e-01, -3.4795e-01],
        [ 1.0985e-01,  1.6993e-02,  1.1083e-01]])), ('mlp_extractor.shared_net.0.bias', tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0.])), ('mlp_extractor.shared_net.2.weight', tensor([[ 0.1708,  0.2712,  0.1093,  ...,  0.1950,  0.0548,  0.0302],
        [ 0.2345, -0.4200,  0.0430,  ..., -0.2149,  0.0068,  0.4229],
        [ 0.2273, -0.0732, -0.3656,  ..., -0.3690,  0.3616, -0.0666],
        ...,
        [-0.4935,  0.3157,  0.0639,  ..., -0.3135,  0.2559,  0.4005],
        [ 0.0088, -0.1520,  0.2946,  ..., -0.0855,  0.1139,  0.2648],
        [ 0.0255,  0.0174, -0.3697,  ...,  0.0232, -0.1510,  0.4988]])), ('mlp_extractor.shared_net.2.bias', tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0.])), ('action_net.weight', tensor([[ 3.6986e-04,  2.8412e-04, -2.1635e-03,  3.1986e-03,  1.1498e-03,
         -5.1076e-04,  2.9410e-04, -1.6857e-03, -4.5160e-03,  2.3914e-03,
         -1.5305e-03, -1.4915e-03,  8.2163e-04, -5.9974e-04, -2.0194e-03,
         -5.3555e-04, -7.2182e-04,  1.8355e-03,  2.6237e-03, -3.3960e-04,
          3.1189e-03,  1.7035e-03, -3.4628e-03, -4.8987e-04,  4.3156e-04,
         -1.5402e-03,  3.9712e-04, -1.3929e-03, -1.1054e-03, -5.4989e-04,
          1.2651e-03, -8.6590e-04],
        [-1.3039e-03, -2.2366e-03, -9.6901e-04,  2.5763e-04,  8.8520e-04,
         -2.6722e-03, -1.3894e-03, -1.1108e-03,  2.2821e-03,  7.1690e-04,
         -3.7216e-04, -1.3329e-03, -2.9441e-03, -2.3697e-03, -2.8922e-03,
          1.7668e-04, -4.4448e-03, -1.7517e-03, -1.0445e-03, -1.5880e-03,
         -9.6698e-04,  1.0604e-03, -3.4470e-04, -1.5418e-03, -1.3761e-03,
          2.8915e-04, -2.0173e-03,  3.6863e-04,  1.2594e-04,  3.5475e-03,
          1.0037e-03, -3.2245e-04],
        [-1.5055e-03,  2.8856e-03,  3.2881e-03,  1.9453e-03, -3.6395e-04,
          2.3272e-03,  1.4661e-03, -1.7234e-03,  3.9015e-04, -2.4305e-04,
         -5.1487e-04,  4.2350e-04, -3.1187e-04,  1.0665e-03,  8.5306e-04,
         -1.1036e-03,  2.5704e-04, -5.4413e-04,  8.1720e-04, -2.1407e-03,
         -1.1190e-03,  1.5651e-03, -1.8083e-04,  2.1613e-03,  1.3463e-03,
         -2.3851e-03, -2.4605e-03,  1.3643e-03,  2.7272e-03,  2.6306e-03,
          2.2374e-03, -3.3923e-03],
        [-1.1804e-03, -1.3159e-03,  2.5221e-03, -1.0408e-04,  1.2363e-03,
         -2.5156e-03,  1.3474e-03,  1.8346e-03,  1.0338e-04, -1.5448e-03,
         -3.2345e-04, -9.9334e-04,  4.2000e-03,  3.0316e-03, -3.3098e-04,
          2.8403e-03, -1.4228e-03, -1.2110e-03,  3.2802e-04, -5.8492e-04,
         -7.7825e-04,  4.2894e-03,  6.1855e-04, -1.5262e-04,  1.9912e-03,
          1.1227e-03,  3.4046e-04, -1.0914e-03, -2.8639e-03,  6.8510e-05,
          6.4505e-04, -6.8011e-04],
        [ 2.1069e-03,  7.5188e-04,  1.2993e-03,  2.1670e-05, -5.5789e-04,
          1.0208e-03, -3.1860e-03, -2.8174e-05, -4.8830e-04,  9.8311e-04,
         -7.9208e-04,  1.5240e-03, -5.9248e-04,  2.9624e-03,  2.5759e-03,
          7.8941e-04, -3.1996e-03,  1.1123e-04, -2.5148e-03, -1.3514e-03,
         -1.0031e-03, -2.0148e-03, -3.1159e-03, -2.4787e-03,  4.5799e-04,
          1.4966e-03, -9.1429e-04, -3.1766e-03,  3.4061e-05, -1.6813e-03,
          1.5356e-03, -1.8389e-03],
        [ 3.1880e-03,  2.6260e-04,  1.3875e-03,  3.8127e-06,  1.9049e-03,
         -2.0062e-03, -1.2903e-03,  1.1063e-03, -2.2805e-05, -1.2904e-03,
         -7.8926e-04,  1.1995e-03, -1.6922e-03, -4.7535e-04,  9.5894e-04,
         -1.7556e-04,  1.4760e-03, -1.4590e-03,  1.1206e-03, -1.0277e-03,
          2.5615e-03,  8.6392e-04, -2.7687e-03,  6.6129e-04,  1.2761e-03,
          2.9618e-03,  2.5336e-03,  1.7341e-03,  1.2494e-03,  3.0027e-03,
         -3.5071e-03, -2.1905e-03],
        [ 1.2209e-03, -1.9811e-03,  8.2935e-04, -1.1925e-03, -2.0967e-03,
         -2.9467e-03, -1.1517e-03, -8.7463e-04, -1.8230e-03, -1.4413e-03,
          1.4408e-03,  9.4160e-05,  9.6321e-04, -3.6560e-03, -2.6874e-06,
          2.6220e-04,  2.6542e-03,  1.9495e-03,  9.5649e-04, -3.5962e-04,
         -8.3761e-04, -2.1805e-03,  1.1529e-03,  1.2356e-03,  1.7414e-03,
          1.4842e-03, -2.7895e-03, -2.1661e-03, -1.1526e-03,  8.6420e-04,
          2.2751e-03, -3.2086e-03],
        [ 1.2731e-03, -1.3105e-03,  1.3911e-03,  1.0331e-03, -1.9725e-03,
          1.4798e-03, -1.9470e-04, -3.7359e-03,  4.0380e-04,  1.8072e-03,
         -6.0666e-04, -1.0958e-03,  2.6112e-03,  1.8523e-04,  2.0356e-03,
          1.0022e-03, -3.7509e-03,  4.1188e-04,  1.9073e-03,  3.0255e-03,
          1.6258e-03, -1.1843e-03,  1.5411e-03,  1.3330e-03, -3.0168e-04,
          2.2578e-03, -1.6475e-03,  1.8952e-03, -6.1488e-04,  1.4234e-03,
         -2.7282e-03,  1.2236e-04],
        [-3.9092e-03, -6.8647e-04, -1.3589e-03, -3.4734e-04,  1.7326e-03,
          8.8426e-04, -5.2788e-04, -6.6643e-06, -2.3820e-03,  1.1673e-03,
          1.0178e-03, -7.2479e-05,  1.3308e-03, -1.7004e-03,  3.7202e-03,
         -3.5153e-03,  1.9003e-04, -2.2025e-03, -1.0466e-03, -6.6258e-04,
          5.6785e-04,  1.2086e-03, -9.5617e-06, -6.2618e-04,  2.6334e-03,
          3.8254e-03, -1.2188e-03, -3.1673e-04,  1.3685e-03,  4.4119e-04,
          6.7572e-04,  2.2373e-03],
        [-1.9444e-03, -1.0702e-03,  4.6498e-04,  1.0485e-03,  1.4711e-03,
         -6.8003e-04,  2.1097e-03, -1.9923e-03,  4.5002e-04, -2.5484e-03,
          4.6907e-04,  3.3057e-03, -8.9885e-04, -2.1986e-03,  1.7748e-03,
          2.7124e-04, -1.0387e-03,  2.4825e-03,  1.3257e-03,  3.2043e-03,
         -3.4480e-03,  1.3839e-03, -2.6207e-03, -2.5363e-03,  5.3358e-04,
         -8.2860e-04,  8.7913e-05, -5.5796e-04,  6.5347e-04, -1.2793e-03,
         -2.3805e-03, -7.8115e-04],
        [-8.9549e-04, -3.3927e-03,  2.2617e-03, -3.7802e-04,  4.9484e-03,
          3.3489e-03,  9.0292e-04,  9.9485e-04, -2.2813e-03, -6.6732e-04,
         -1.8332e-04,  6.9850e-04, -2.2042e-03,  1.3196e-03, -7.3776e-04,
          1.7710e-03,  7.4451e-04,  1.3978e-03,  6.4027e-04, -4.1061e-04,
          2.5727e-04, -2.5717e-03, -5.9962e-04,  1.1268e-03, -1.6152e-03,
          1.0950e-03, -2.0635e-03,  1.1971e-03, -2.0555e-03,  1.1069e-03,
          1.0063e-03,  1.0555e-03],
        [ 5.6023e-05,  1.2323e-03, -1.6945e-03, -7.5803e-04, -1.2388e-03,
          5.6744e-04,  1.6705e-03,  1.6759e-03, -3.1302e-03, -2.3792e-03,
          1.6169e-03, -2.2877e-03, -2.8443e-03, -4.9131e-04,  3.3989e-03,
          1.3167e-03, -2.9349e-03,  2.8193e-03, -1.8807e-03,  7.7946e-05,
          8.0841e-04,  2.2513e-03,  1.6927e-03,  1.2639e-03, -2.0559e-03,
          6.1989e-04,  1.6418e-03, -2.8278e-05, -1.5897e-04,  1.3638e-03,
          5.6806e-04, -1.6875e-03],
        [-4.1158e-04,  6.6168e-04,  9.3951e-04, -1.7366e-03,  8.2915e-04,
         -3.3567e-04, -3.7556e-03,  2.5971e-03, -1.1100e-03,  1.7515e-03,
          9.2130e-04,  6.4098e-04,  1.3266e-03, -8.0117e-04, -6.6893e-04,
         -1.3693e-03, -2.3405e-03,  3.4246e-03,  2.0437e-03, -1.4074e-03,
         -1.8280e-03,  3.4122e-04,  1.1592e-03, -1.0230e-03,  9.7696e-04,
         -6.5113e-04,  7.7509e-04,  5.3247e-03,  8.5693e-05, -1.7024e-03,
          1.3828e-04, -1.0455e-03],
        [-2.3971e-03,  1.9360e-03, -2.9226e-03,  7.2317e-04,  1.6328e-03,
         -1.9266e-04,  1.2528e-03,  7.6966e-04, -6.4930e-04,  2.5730e-03,
          3.9135e-04,  7.0252e-04,  9.4677e-04, -1.7749e-04, -1.8470e-03,
          3.3563e-03,  4.6872e-04, -1.1066e-03, -3.3202e-03,  1.8303e-03,
         -3.2949e-04, -2.1226e-03,  2.5496e-04,  6.2372e-04,  1.1134e-03,
          1.3734e-03, -7.1939e-04,  1.5346e-03,  2.8875e-04, -6.1897e-04,
         -1.7233e-03, -4.7921e-03],
        [-8.6866e-05, -1.8408e-03, -1.0128e-03,  2.9801e-03, -1.8202e-03,
         -6.1315e-04,  1.0604e-03,  7.2475e-04,  8.1022e-04, -2.0280e-03,
         -4.7674e-03, -9.1497e-04, -1.2837e-03,  9.6640e-05,  1.0574e-03,
         -2.8763e-03,  5.4135e-04, -7.9508e-05, -1.6582e-03, -1.2318e-03,
         -5.6983e-04, -2.7709e-05, -2.4437e-04,  8.6339e-04,  2.7045e-05,
          1.3817e-03, -1.3919e-03,  3.2027e-03, -2.9632e-03, -3.3883e-03,
         -1.9536e-04, -1.3693e-03],
        [ 9.2795e-04,  7.8373e-04,  1.2645e-05,  1.8101e-03,  1.9692e-03,
         -1.3968e-03, -2.1316e-03, -6.7100e-04, -4.2955e-04,  1.0382e-03,
         -1.9625e-04,  4.5969e-03,  2.3430e-03, -9.8922e-04,  1.5577e-03,
         -9.0363e-04,  9.4763e-04, -5.0164e-04, -1.8844e-03,  4.0917e-04,
          3.0751e-05,  2.3185e-03,  1.5869e-03,  1.5853e-03, -5.6929e-03,
         -5.4750e-04, -3.4960e-04, -1.6084e-04, -1.6831e-03,  6.5044e-04,
          8.8548e-04, -3.3059e-04],
        [ 3.9127e-03,  1.1704e-03, -4.6538e-03,  6.4716e-04,  1.1460e-03,
          1.4161e-03,  1.5456e-03, -3.6430e-04,  3.4802e-04, -3.2898e-03,
          2.4122e-03,  9.9350e-04,  2.3854e-03,  8.4824e-04, -4.6994e-04,
          3.4808e-04, -5.5617e-04, -2.9596e-04,  1.2427e-03, -2.8365e-03,
         -5.5532e-04,  1.3777e-04,  1.9219e-04, -2.1024e-03,  8.3428e-05,
          7.9094e-04, -3.5365e-03,  1.4924e-03,  2.3882e-04,  4.5011e-04,
         -3.2059e-04,  6.3422e-04],
        [-1.2053e-03, -3.9708e-04,  4.6567e-04,  5.8251e-04, -2.4400e-03,
         -3.8862e-04,  2.9792e-03,  1.9936e-03, -9.7200e-04,  1.2296e-03,
          1.2778e-03,  1.9100e-03,  1.2210e-03,  1.8082e-03, -2.7719e-03,
         -3.9610e-03, -1.5051e-03,  1.6963e-03,  2.2285e-04, -2.0516e-03,
         -1.7291e-03, -1.5683e-03, -8.8393e-04,  1.2967e-03, -1.8323e-03,
          2.1597e-03,  7.8656e-04, -2.1742e-03, -8.1271e-05,  2.0348e-03,
         -2.8506e-03, -2.3098e-04],
        [ 8.4531e-04,  2.0126e-03,  5.9024e-04,  1.1237e-03,  1.5927e-03,
         -3.3459e-03, -8.9069e-06, -1.2592e-03, -9.3933e-04, -1.6332e-04,
          2.7792e-03, -1.2034e-03, -2.7630e-03,  4.3174e-03, -6.2569e-04,
         -3.4652e-03,  4.2755e-04, -5.8989e-04,  6.8577e-04,  4.1235e-03,
         -4.8819e-04, -6.0536e-04,  1.6518e-03, -1.3400e-03,  2.8777e-04,
          1.1507e-03, -9.1181e-04,  8.9364e-04, -1.1297e-03,  7.6152e-06,
          1.3984e-03, -3.8820e-04],
        [-7.5232e-04,  2.0751e-03,  1.8156e-03,  7.8060e-04,  1.9108e-03,
          3.0543e-03, -1.9865e-03,  2.2361e-04,  2.5688e-03, -6.0627e-04,
          1.0817e-03, -3.8214e-03,  3.5302e-04, -1.6981e-03, -1.0998e-03,
         -1.6149e-03,  1.4944e-03,  1.8069e-03, -3.4858e-04, -4.5712e-04,
          9.1675e-04,  1.5052e-03,  8.3016e-04, -2.0553e-03, -1.4243e-03,
          1.3232e-03, -1.3153e-03, -2.7040e-03, -1.8201e-03, -8.6335e-04,
         -3.0759e-03, -2.1194e-03],
        [ 7.2983e-04, -3.3444e-03, -5.9470e-04,  1.4095e-03, -2.7605e-03,
          3.1065e-03, -1.7496e-03, -1.6284e-03, -2.2341e-03,  1.0582e-03,
          1.1519e-03,  4.5723e-05, -5.2150e-04,  1.4000e-03, -9.1056e-04,
          4.8941e-04,  3.0010e-03, -6.3670e-04, -1.7307e-03,  1.5762e-04,
         -2.7064e-03,  2.4055e-03,  6.7556e-04, -3.0742e-03,  6.9639e-04,
         -2.5286e-04,  2.1682e-03,  1.3912e-03, -1.1745e-03,  2.6297e-03,
         -6.6326e-04, -9.2092e-04],
        [-2.3671e-03, -2.7379e-03, -2.5986e-03,  2.7945e-04,  5.2169e-04,
          3.2405e-04, -3.4335e-03, -1.3484e-03,  2.1897e-03, -2.9601e-03,
          2.6551e-03, -1.3880e-03,  1.8899e-03,  2.5756e-03,  1.3510e-04,
         -9.7970e-04, -1.2352e-04,  6.5458e-04,  4.4290e-06,  5.5997e-04,
          5.2840e-04, -7.7848e-04, -2.9072e-03,  3.6184e-03, -8.5757e-04,
         -7.2329e-04,  1.7639e-03,  3.0539e-04,  1.0945e-03, -2.2144e-04,
          8.1344e-04, -1.6766e-03],
        [ 2.3389e-03, -1.6661e-03,  6.3826e-04, -1.7926e-03,  3.7175e-04,
          1.5910e-03,  1.2984e-03, -4.4420e-04, -1.2143e-03,  1.1217e-03,
          1.0295e-03, -1.1942e-03, -6.5169e-04, -1.1025e-03, -1.3517e-03,
         -4.5161e-04, -6.2779e-04, -3.7577e-03,  2.1159e-03,  4.9447e-04,
         -2.4179e-03,  2.1946e-03, -3.9220e-04,  1.7690e-03, -2.5480e-03,
          2.1578e-03,  4.3971e-04, -3.7182e-04,  2.4259e-03, -4.3245e-03,
          8.0429e-04, -2.1899e-03],
        [ 1.7296e-03, -2.2205e-03,  2.1915e-03,  2.2041e-03,  1.9798e-03,
